ID,Temp,Genotype,mg_tissue,BMP 20:5_20:5,BMP 20:5_22:6,BMP 20:5_22:5,BMP 18:3_18:3,BMP 16:1_20:5,BMP 20:4_20:5,BMP 22:6_22:6,BMP 18:3_22:6,BMP 18:2_20:5,BMP 16:1_22:6,BMP 18:2_18:3,BMP 16:1_20:4,BMP 20:4_20:4,PG 22:6_22:6,BMP 18:2_22:6,BMP 18:3_22:5,BMP 18:2_22:5,BMP 18:2_20:4,BMP 18:1_20:5,PG 16:1_22:6,PG 20:5_20:5,BMP 16:0_22:6,BMP 18:1_22:6,BMP 18:2_18:2,BMP 18:1_18:3,PG 16:0_20:5,BMP 16:0_20:4,BMP 16:0_18:2,BMP 16:0_16:1,PG 16:0_18:3,BMP 18:1_20:4,BMP 16:1_16:1,BMP 18:1_18:2,BMP 18:0_20:5,PG 16:0_20:4,PG 18:1_20:4,PG 18:2_20:4,PG 18:1_22:6,PG 16:0_16:1,BMP 16:0_18:0,BMP 18:0_20:4,PG 18:0_18:3,BMP 16:0_16:0,PG 16:0_18:2,PG 18:2_18:2,BMP 16:0_18:1,BMP 18:0_18:1,PG 18:0_20:5,BMP 18:1_18:1,BMP 18:0_18:2,PG 16:0_18:1,PG 18:0_20:4,PG 16:0_18:0,PG 16:0_16:0,PG 18:1_18:1,PG 18:0_18:2,PG 18:0_18:1,PG 18:0_18:0,total_BMP,total_PG
1,RT,Con,30.13,0.04036458679057418,6.9972968801858615,0.10052588781944906,0.022128111516760703,0.03598854961832061,0.29248854961832055,0.09607666777298374,2.8099440756720875,0.2867738134749419,0.5466571523398606,0.061000663790242285,0.019060902754729506,0.2972902422834384,0.48581878526385663,9.735446067042814,0.007105708596083638,0.24480268835048125,0.5159372718221042,0.3173528045137737,0.018051775638898107,0.023979588450049782,0.18570876203119815,9.752886989711252,1.7709538665781612,0.0723718884832393,0.057620809824095585,0.04074244938599402,0.1139805841354132,0.005849651510122801,0.053477265184201796,1.2805977431131763,0.030320610687022898,4.234261035512778,0.019044971788914702,6.582660139395951,1.3672502489213407,0.09950929306339196,0.08053003650846333,4.6015494523730505,0.007184367739794225,0.10927895784931962,0.01711583139727846,0.056112844341188184,17.100264354463988,0.0961189844009293,0.20972021241287753,0.2210740126120146,0.032537504148689014,4.658226352472619,0.05393776966478593,30.9783594424162,0.5083805177563889,0.6103386989711251,0.12521589777630268,0.3801402256886824,11.391253899767674,3.9222978758712244,0.16789495519415865,45.2484936939927,78.70036558247594
2,RT,Con,32.55,0.03488709677419355,6.841353456221198,0.09504009216589862,0.014511059907834101,0.043825345622119816,0.23979262672811058,0.08527741935483871,2.5162175115207375,0.29220138248847927,0.5434359447004609,0.06034009216589862,0.022952534562211982,0.22444239631336407,0.3970299539170507,9.303411059907836,0.007368202764976959,0.30823594470046084,0.43558617511520736,0.30533364055299544,0.012368663594470048,0.012472350230414748,0.1825963133640553,9.315727649769585,1.6616193548387097,0.07140230414746544,0.05206958525345622,0.03042903225806452,0.11367972350230415,0.005454377880184332,0.048118894009216595,1.079035944700461,0.021729953917050692,3.778916589861751,0.015582488479262675,7.2456387096774195,1.2910064516129032,0.07921520737327188,0.08083870967741937,4.700391244239632,0.005674654377880185,0.08709216589861751,0.015103686635944701,0.0535188940092166,13.65421935483871,0.061672350230414744,0.18051797235023043,0.2178861751152074,0.041366359447004605,4.572849308755761,0.0703963133640553,25.982451612903226,0.45859170506912444,0.5514834101382489,0.09755990783410139,0.23630829493087557,11.371520276497698,3.346229953917051,0.16978755760368663,42.838321198156684,69.90544423963134
3,RT,Con,31.81,0.03807246149009746,5.769894530022006,0.0877096824897831,0.014265325369380697,0.032411977365608295,0.21814272241433513,0.08081326626846903,2.163820968248978,0.32410091166299904,0.32453190820496697,0.05249245520276642,0.01936938069789374,0.2738459603898145,0.35868390443256837,8.177166771455516,0.005841559258094938,0.27075495127318455,0.47693115372524364,0.31585444828670234,0.00878780257780572,0.014575605155611444,0.1487362464633763,7.6451095567431615,1.6032198994027038,0.06543555485696322,0.045189563030493554,0.03056161584407419,0.10805045583149954,0.0034281672430053443,0.06014995284501729,1.12615058157812,0.015288588494184218,3.7613539767368747,0.022615058157812007,8.028970449544168,1.3609234517447344,0.07921612700408676,0.06681012260295506,4.178797705124175,0.0022140207481923923,0.10868704809808237,0.01718421879911977,0.050861835900660166,15.121005344231373,0.06984171644137063,0.1796468091795033,0.20085853505187046,0.03975212197422194,4.276464633762967,0.0604399559886828,29.935509902546368,0.5354457717698837,0.612517761710154,0.11411317195850362,0.23992313737818297,12.31933542911034,2.9326211883055646,0.13852294875825213,38.05514297390757,76.27787739704495
4,RT,Con,32.31,0.03175487465181058,5.378535283194057,0.08587558031569173,0.016875116063138348,0.03726090993500464,0.3252683379758588,0.06864670380687093,2.238129990714949,0.2256759517177344,0.5296689879294336,0.05526740947075209,0.027009285051067776,0.41794382544103986,0.5228254410399257,7.888620241411328,0.0119661095636026,0.23732590529247907,0.5591304549675022,0.2952158774373259,0.014443825441039924,0.02110724233983287,0.15763231197771585,8.132080779944289,1.5194939647168058,0.06701160631383472,0.04113463324048282,0.03855849582172702,0.09971169916434541,0.00483426183844011,0.05164020427112349,1.2769531104921077,0.029382544103992568,3.585545496750232,0.013156917363045495,8.115048282265551,1.896631847725162,0.08868570102135562,0.06403946146703807,6.65694382544104,0.0033588672237697304,0.0954995357474466,0.015373723305478178,0.05737790157845867,16.532177808727948,0.09211327762302692,0.18070148560817081,0.2046606313834726,0.027136954503249766,4.0835320334261835,0.039519962859795726,21.35495264623955,0.33584772516248834,0.43890343546889504,0.12172191272051995,0.3107855153203342,9.079000928505106,2.9403124419684303,0.1643727948003714,38.01918245125348,68.88519962859795
5,RT,Con,31.54,0.03300760938490806,6.2449308814204185,0.08951014584654407,0.01591169942929613,0.030464648065948004,0.2763885542168675,0.058691661382371585,2.1812064045656308,0.2545301204819277,0.32768674698795186,0.05052013316423589,0.018612555485098287,0.2965091946734305,0.3781636017755231,7.91151125554851,0.007190393151553583,0.29026236525047555,0.506101616994293,0.32022764743183263,0.01093849080532657,0.013707355738744452,0.18255770450221942,8.058577837666455,1.7531965757767913,0.06490424857324033,0.051791851616994296,0.03272225745085606,0.11244768547875712,0.007183734939759035,0.05111746987951807,1.194248731769182,0.021108433734939758,4.173957831325301,0.02176712111604312,9.07856832593532,1.6050204502219405,0.10731848446417247,0.07926838934686113,4.175841629676601,0.008174857324032973,0.08697526949904882,0.016845275840202917,0.05484749524413443,13.533050412175015,0.10592358909321496,0.16433180088776156,0.2062956563094483,0.04363649334178821,4.3152322447685485,0.06863998097653773,22.69971686746988,0.54810351934052,0.5076796131896004,0.08275348763474953,0.21580168040583386,12.081490329740012,3.4730968611287256,0.14175760938490806,39.44043310082435,69.00159178820546
6,Cold,Con,30.05,0.0315738768718802,5.278506489184692,0.08681780366056571,0.027089850249584026,0.05766039933444259,0.2537465890183028,0.05488901830282862,2.859959400998336,0.3082043261231281,0.6305570715474209,0.08525440931780365,0.030725790349417637,0.28509384359400997,0.27285923460898504,8.262825623960067,0.006315973377703827,0.25658036605657236,0.51854525790349415,0.32865224625623957,0.005685024958402661,0.00914026622296173,0.1915277870216306,7.965077870216305,2.185732612312812,0.09774658901830283,0.032589184692179696,0.032938602329450915,0.13066173044925125,0.009230116472545756,0.0358153078202995,1.2228499168053244,0.01773943427620632,4.302851081530782,0.015620465890183028,5.405899168053245,1.2635405990016637,0.09147803660565723,0.05780415973377703,3.5443886855241264,0.006621963394342762,0.09443710482529118,0.018094342762063228,0.042901497504159725,8.765609650582363,0.08562129783693843,0.13037720465890182,0.23706888519134775,0.02958618968386023,4.887566056572378,0.06503111480865224,18.82322795341098,0.4957038269550748,0.3810484193011646,0.07911364392678867,0.2107657237936772,10.918848419301163,3.1273841930116473,0.14184259567387686,40.99897836938435,53.796045923460895
7,Cold,Con,30.07,0.05432773528433654,6.605219321582972,0.1264718989025607,0.06294512803458596,0.07978932490854673,0.4915156301962088,0.06444512803458596,4.438195211173927,0.43073694712337873,0.8536017625540405,0.1913091120718324,0.0385440638510143,0.39632573994013964,0.3947070169604257,11.422426671100764,0.00903292317924842,0.3480957765214499,0.7777707016960426,0.4197525773195876,0.009996674426338543,0.010504489524442965,0.2722906551380113,9.063572164948452,3.757628200864649,0.14966777519122046,0.036814100432324574,0.04338576654472897,0.18599351513136014,0.006824077153308947,0.04236315264383106,1.3217569005653476,0.017439308280678415,4.94704439640838,0.017730129697372796,6.7066606252078484,1.4509205187894911,0.06363651479880279,0.061929996674426335,3.708043398736282,0.002342135018290655,0.061136847356168936,0.04092301296973727,0.046535417359494506,12.644572996341868,0.09465613568340538,0.17626571333555036,0.2131481543066179,0.0504742268041237,4.469392417692052,0.06851812437645494,14.805912869970069,0.46221749251745925,0.3060683405387429,0.06719371466577985,0.18972730295976056,13.685614898570002,3.6558671433322245,0.12118872630528767,51.63117735284336,58.609993348852676
8,Cold,Con,32.52,0.050993081180811806,6.520571494464945,0.11659409594095939,0.06259778597785977,0.08171125461254611,0.4616249999999999,0.060818265682656816,3.9006166974169734,0.4268025830258302,0.8906637453874537,0.1938865313653136,0.03750968634686346,0.3995290590405904,0.36751107011070105,12.472515682656825,0.012881457564575644,0.3707887453874538,0.747196033210332,0.4174395756457564,0.011164667896678965,0.01087130996309963,0.265135147601476,9.274472324723247,4.0177850553505525,0.15549215867158672,0.03788330258302582,0.04335470479704796,0.19114391143911436,0.013266143911439113,0.0424760147601476,1.258857472324723,0.017155904059040585,5.097033210332103,0.015225553505535054,6.588473247232471,1.352590405904059,0.05760608856088561,0.05709086715867158,3.299916051660516,0.008053505535055348,0.05672878228782287,0.026986162361623614,0.04058763837638376,8.11729012915129,0.07184870848708487,0.12599861623616235,0.212595479704797,0.04186992619926199,4.468088099630996,0.06702029520295202,11.304624077490773,0.3077467712177121,0.23927767527675273,0.052831180811808105,0.13344695571955717,11.102019833948336,3.1466342250922503,0.1492873616236162,52.55273477859778,46.51944603321032
9,Cold,Con,31.79,0.03816200062912865,4.586329506134004,0.13376753696130858,0.03969927650204467,0.040931267694243476,0.5003809374016986,0.05595580371185908,2.4178112614029565,0.30927791758414597,0.39074032714690154,0.10964108210128971,0.023681031770997167,0.37218637936458004,0.2204447939603649,9.068710758100032,0.006430324001258257,0.23727838943063856,0.5904691726958162,0.3064562755583517,0.007106951871657754,0.007569833280905945,0.22732054105064486,7.467629915067631,2.6886058508965087,0.10060097514941804,0.0388900597672224,0.03565083359547028,0.1891528782636049,0.006172223969801825,0.03485152563699276,1.1560904372444165,0.014384712173639508,4.514877791758415,0.017051588549858443,8.399419628814092,1.969223497955332,0.18741270839886756,0.05718354828562441,2.6757395407360804,0.007642497640767536,0.11160160427807486,0.06616844919786097,0.05858398867568418,13.535602233406733,0.12649024850581944,0.1861217363950928,0.17663809374016987,0.05154215162000629,3.6976774142812205,0.0760673167662787,14.039505976722241,0.5967673796791444,0.2876786725385341,0.05784366152878263,0.18488172381251966,14.208174583202267,3.7415841459578485,0.13136300723497957,39.95977964768795,60.62544432211388
10,Cold,Con,30.5,0.042165245901639344,5.9314780327868855,0.11450409836065573,0.0611267213114754,0.0682711475409836,0.44925590163934426,0.04969377049180328,3.5089613114754097,0.3930545901639344,0.6785577049180327,0.17389475409836067,0.04318475409836066,0.42170459016393447,0.3264098360655738,9.930887213114755,0.010970655737704917,0.34823655737704917,0.8763826229508196,0.43163163934426235,0.01539639344262295,0.010450819672131146,0.23915803278688522,8.988410655737704,3.630777049180328,0.16280262295081968,0.03538967213114754,0.04515688524590164,0.1965240983606557,0.009717540983606558,0.046970163934426226,1.5317380327868853,0.018888196721311475,5.530374098360655,0.01802606557377049,6.240349672131148,1.3187193442622949,0.09855836065573768,0.0747172131147541,4.021649016393443,0.007467540983606557,0.07415655737704918,0.03237786885245902,0.04537622950819672,11.044218196721312,0.07838754098360656,0.14520737704918033,0.23127737704918033,0.041254918032786886,4.769832295081967,0.07054819672131146,14.539988852459016,0.3837870491803278,0.29557032786885246,0.08495704918032786,0.17457590163934428,12.702794262295082,3.034459180327869,0.16088803278688527,49.249400163934425,54.76186967213115
11,RT,KD,30.69,0.025896871945259036,5.922815249266861,0.06416471163245356,0.013195014662756598,0.031933040078201365,0.22470185728250242,0.07639491691104594,1.899993157380254,0.22286168132942322,0.3978504398826979,0.038806940371456496,0.01990273704789834,0.2537766373411534,0.31559579667644183,7.538050342130987,0.0037600195503421307,0.2107737047898338,0.3874345063538612,0.25295259042033236,0.014366080156402736,0.015137341153470185,0.14002785923753663,8.05408504398827,1.330350928641251,0.05792424242424242,0.052147116324535676,0.026802541544477025,0.07756109481915933,0.004078690127077224,0.059681818181818176,1.0667932551319645,0.025206256109481913,3.3933954056695987,0.014360703812316715,5.917818670576734,1.309069403714565,0.08324437927663733,0.05874975562072336,4.09807771260997,0.009348973607038123,0.122069403714565,0.016713587487781033,0.04466862170087977,14.922356793743889,0.06444232649071359,0.16388611925708702,0.19551368523949167,0.03847556207233626,4.2688841642228725,0.04012463343108504,24.100143206256107,0.5091695992179863,0.49936608015640266,0.11395259042033234,0.3003211143695015,9.769306451612902,2.511214565004887,0.17357966764418378,36.62034604105571,64.94292961876832
12,RT,KD,32.31,0.03735608170844939,5.8504828226555246,0.08072934076137417,0.022874651810584956,0.03559052924791086,0.3426471680594243,0.0670041782729805,2.556077994428969,0.24552553389043638,0.4501272051996286,0.06392943361188486,0.027908542246982353,0.43777251624883934,0.5892126276694521,9.713085422469822,0.010920612813370473,0.2606796657381615,0.5832033426183844,0.33279433611884857,0.014110956360259979,0.022729805013927573,0.14267409470752088,8.069038997214484,1.8970041782729805,0.06746935933147631,0.06813974001857011,0.03735236768802228,0.1061058495821727,0.004954967502321262,0.07467038068709377,1.3924693593314763,0.036755803156917365,3.733958681522748,0.01491597028783658,4.903723769730733,0.9068421541318477,0.08312627669452181,0.049803621169916434,3.4035919220055706,0.004652274837511606,0.056621634168987925,0.008613277623026924,0.03148142989786444,23.434457753017636,0.08223537604456824,0.19844428969359332,0.21911234911792016,0.02528969359331476,4.452873723305477,0.044477251624883925,21.956760909935,0.30540854224698233,0.4558611884865366,0.13789461467038067,0.3629484679665738,8.996873259052924,2.749671773444754,0.15482683379758586,41.62907195914577,68.78679294336118
13,RT,KD,28.52,0.032001227208976156,7.074830469845723,0.07281153576437586,0.019780329593267882,0.0382258064516129,0.2317594670406732,0.06899316269284712,2.6868965638148667,0.27002840112201965,0.43086974053295934,0.058668302945301544,0.020989481065918657,0.27864498597475457,0.3499975455820477,8.827699333800842,0.007466865357643758,0.2628949859747546,0.5388991935483871,0.3404474053295933,0.010434256661991584,0.015171458625525946,0.15604680925666198,8.997926718092568,2.032839761570828,0.0787931276297335,0.06165515427769986,0.038183204768583445,0.1100180575035063,0.004430049088359047,0.049446879382889206,1.2972528050490884,0.030192496493688638,4.146001577840112,0.014230014025245442,5.3877801542777,0.9867449158485273,0.09873755259467039,0.05471160589060308,2.73857976858345,0.005194775596072932,0.06543565918653575,0.009723176718092566,0.041054873772791024,15.32644144460028,0.08210185834502104,0.16910028050490886,0.2629460028050491,0.026463008415147263,5.253937237026648,0.05674859747545582,21.12093460729313,0.3313779803646564,0.44369232117812063,0.08962920757363253,0.24729961430575034,10.20128278401122,2.7559133941093967,0.15209589761570827,44.022239305750354,60.54021458625526
14,RT,KD,31.17,0.0474436958614052,7.486846005774782,0.12011886429258901,0.02156785370548604,0.05388065447545717,0.3067199230028874,0.06845428296438882,2.563414340712223,0.31846487006737245,0.5185336862367661,0.06415880654475457,0.025319056785370546,0.23182194417709334,0.4080668912415784,8.619798363811356,0.005877285851780558,0.29244128970163613,0.40417083734359954,0.3520274302213667,0.014797882579403272,0.020177574590952835,0.13631665062560153,8.227599615014435,1.7400129932627526,0.07588498556304138,0.06447786333012512,0.022024061597690082,0.08938017324350336,0.004202598652550529,0.06560442733397498,0.951689124157844,0.026671318575553417,3.4214538017324347,0.012495187680461982,4.815852743022137,0.9126910490856591,0.07955389797882578,0.04454860442733397,3.6897165543792108,0.002259480269489894,0.05806833493743983,0.005171318575553417,0.03277767083734359,12.5924114533205,0.05784408084696823,0.13895283926852742,0.18235803657362848,0.026882098171318574,3.633091434071222,0.045162656400384985,19.18538787295476,0.27034167468719916,0.39221511068334936,0.09393310875842155,0.2222314725697786,6.852868623676612,1.933647256977863,0.15506352261790182,40.30146015399422,51.90348508180943
15,RT,KD,32.48,0.04114793719211823,7.425929649014779,0.06995828201970443,0.016021551724137932,0.03914316502463054,0.18625076970443352,0.07517872536945813,2.2515669642857143,0.31312730911330044,0.47300153940886697,0.061372998768472915,0.021447044334975372,0.21168426724137931,0.33277601600985224,9.357015701970443,0.007885621921182267,0.30790224753694584,0.3951354679802956,0.33097259852216754,0.009889932266009854,0.014336822660098522,0.14556465517241382,9.095841594827586,1.7362998768472906,0.06640363300492612,0.055134698275862065,0.02853694581280788,0.09504264162561576,0.004273706896551724,0.03576955049261084,0.9426968903940888,0.029891471674876848,3.505321274630542,0.013596520935960593,3.4745588054187193,0.6216585591133005,0.16610883620689654,0.06761176108374385,2.2290193965517244,0.005497536945812807,0.04380803571428572,0.008241225369458129,0.03373106527093596,15.02681203817734,0.05778556034482759,0.18157897167487685,0.20956634852216752,0.027364839901477835,4.3302279864532025,0.05041348522167488,20.427002309113302,0.2958103448275862,0.42144689039408867,0.08108728448275863,0.2239964593596059,7.291464439655173,2.2899896859605917,0.12293765394088671,42.10303448275862,53.28080310960591
16,RT,KD,32.34,0.03750602968460111,6.929902597402596,0.09282328385899813,0.02048840445269016,0.0409642857142857,0.3478140074211502,0.06866465677179963,2.314265769944341,0.30594294990723553,0.38374582560296844,0.06258905380333951,0.01984647495361781,0.29679684601113165,0.42945871985157696,10.157488404452687,0.008003710575139145,0.29042161410018547,0.5940807050092763,0.35221753246753246,0.01072495361781076,0.013660018552875694,0.1630199443413729,9.054433673469386,2.4475612244897955,0.07777411873840444,0.0706317254174397,0.035435528756957324,0.1075064935064935,0.003079777365491651,0.06562152133580704,1.3738051948051946,0.011324675324675324,4.590689239332096,0.016048237476808905,6.990196660482373,1.0964703153988866,0.07007745825602968,0.06199025974025973,2.5844271799628937,0.00217773654916512,0.03951159554730983,0.014593228200371056,0.02389332096474953,13.146420222634505,0.0694921150278293,0.11778664192949906,0.2356034322820037,0.029403525046382186,4.7392152133580705,0.05542393320964749,16.997920222634505,0.24756818181818177,0.3465500927643785,0.060647495361781066,0.19968181818181815,9.672774582560297,2.6143167903525044,0.16127736549165117,45.417852133580695,54.95390445269016
17,Cold,KD,28.75,0.0326895652173913,5.071419130434783,0.08908434782608696,0.06509999999999999,0.07336069565217392,0.3621052173913043,0.04788939130434783,3.210806608695652,0.344352,0.7026834782608695,0.13728,0.03978052173913043,0.29166313043478254,0.2700824347826087,10.712545565217392,0.007847478260869565,0.263859652173913,0.643308,0.31222382608695654,0.011278434782608697,0.01459304347826087,0.21379408695652174,8.556445043478261,3.5294316521739124,0.13486591304347825,0.05214469565217392,0.035491826086956516,0.15750052173913043,0.006911999999999999,0.04056834782608695,1.180423304347826,0.013633043478260868,5.302104,0.013744695652173912,5.490532695652174,1.2167133913043477,0.049369565217391304,0.06317791304347825,2.85949147826087,0.005084869565217391,0.09234939130434783,0.03264417391304348,0.03525704347826086,15.56293304347826,0.09035843478260869,0.17972817391304344,0.23176226086956522,0.03428295652173913,4.652415652173913,0.05594347826086956,18.577137391304344,0.43267460869565216,0.38732660869565216,0.07522121739130434,0.24650347826086955,12.009431999999999,3.0862153043478258,0.15180260869565218,46.80488556521739,60.754483826086954
18,Cold,KD,31.88,0.04283469259723965,5.182220043914681,0.09607622333751568,0.05858281053952321,0.06571675031367628,0.4076678168130489,0.05293804893350062,3.0980373274780426,0.3770076850690088,0.7008034818067753,0.15567158092848182,0.03761527603513175,0.3504358531994981,0.24892142409033877,11.155789836888331,0.010580928481806777,0.2825655583437892,0.669111982434128,0.3472834065244667,0.016854297365119196,0.01088064617314931,0.19236794228356335,7.949400094102886,3.644627352572145,0.11205771643663738,0.036739178168130486,0.024406524466750314,0.1581126097867001,0.010288739021329988,0.04914852572145546,1.1972592534504392,0.014460319949811794,4.816930991217064,0.013507057716436637,4.752180677540777,1.153823243412798,0.054800345043914685,0.04201552697616061,2.2751038268506902,0.006783877038895859,0.06157387076537013,0.03367330614805521,0.032444792973651194,14.214201380175659,0.1031353513174404,0.17972945420326225,0.20528544542032623,0.03999466750313676,4.377491687578419,0.059881900878293606,11.9544617314931,0.3403946047678795,0.24750235257214553,0.048212672521957343,0.16188425345043916,13.334086731493098,3.1329513801756583,0.11672051442910915,46.14754893350063,52.367686637390214
19,Cold,KD,28.77,0.039289885297184565,4.496179353493222,0.14361418143899896,0.09173305526590197,0.08716266944734098,0.48880813347236707,0.05973826903023984,3.9138383733055266,0.46198331595411884,0.7839270072992701,0.26309489051094886,0.042896246089676744,0.3623279457768509,0.250281543274244,14.662486965589155,0.014630344108446297,0.38953858185610013,0.7890119916579772,0.3877236704900938,0.014355057351407715,0.011776850886339936,0.27596976016684044,11.013631908237748,6.2288654848800835,0.21127320125130342,0.038287278415015634,0.046423357664233576,0.3391631908237748,0.01856934306569343,0.03970594369134515,1.40288842544317,0.013820646506777893,8.57208133472367,0.01725599582898853,4.719964546402503,1.4829009384775806,0.07424556830031281,0.06588998957247133,2.7539650677789367,0.0024479666319082373,0.06829040667361835,0.0697252346193952,0.04661418143899895,19.50059697601668,0.11590823774765381,0.2702137643378519,0.3427054223149114,0.033375912408759124,6.855283628779979,0.08792857142857143,22.79465172054223,0.6617200208550573,0.46957247132429614,0.10581543274244004,0.42504014598540146,16.365633993743483,4.4296100104275284,0.1506235662148071,63.291411470281545,74.57364650677789
20,Cold,KD,30.19,0.03338208015899304,4.4245051341503805,0.094551175886055,0.07270105995362702,0.08053544219940377,0.5064802914872474,0.06269841006955945,3.357812851937727,0.2814971844981782,0.8774428618747929,0.15077906591586618,0.047772938058959914,0.4544259688638622,0.4041071546869824,10.549726068234513,0.012332394832726069,0.22349254720105993,0.6919571050016561,0.31857585293143426,0.012747764160317986,0.021270288174892345,0.2147991056641272,9.215698410069558,3.167947333554157,0.13473318979794632,0.0825919178535939,0.03485872805564756,0.17159821132825437,0.011384895660814838,0.05045246770453793,1.462811526995694,0.02354388870486916,5.284541238820801,0.011357568731368,7.155752235839682,1.3788781053328916,0.11313398476316659,0.08829281218946669,5.049173898641935,0.004290327923153362,0.06850662471016893,0.024248426631334877,0.0423005962239152,20.456805730374295,0.1034423650215303,0.21631599867505794,0.2541523683338854,0.03461427625041404,5.239215799933752,0.041307883405101026,25.351441371315005,0.4878532626697581,0.5272840344484928,0.18152136469029478,0.46550082808877113,10.528493540907585,3.659833554157005,0.22326697581980787,47.84003212984431,76.40070635972177
21,Cold,KD,30.88,0.050774611398963734,5.33397085492228,0.14610184585492228,0.0602151878238342,0.08956476683937825,0.6285626619170985,0.04874417098445596,2.9556411917098444,0.38480197538860106,0.6721408678756476,0.16241531735751294,0.03897279792746114,0.4518871437823834,0.34603562176165803,9.510712111398965,0.00866871761658031,0.29935395077720206,0.7594352331606217,0.40221275906735754,0.012629533678756478,0.016722474093264248,0.2075906735751295,8.377869170984455,3.8357890220207254,0.15986220854922278,0.048417260362694295,0.04013520077720207,0.21020110103626943,0.014927137305699481,0.045488180051813466,1.3666709844559586,0.023011010362694297,5.791741904145078,0.012381800518134714,5.2820027525906745,1.372042908031088,0.07083322538860103,0.05748137953367876,3.4903450453367872,0.006256962435233161,0.06315884067357513,0.02909893134715026,0.04381573834196892,16.081239151554403,0.11136188471502591,0.19443652849740933,0.2591886334196891,0.049370790155440415,5.441150420984456,0.059059099740932645,12.967479598445596,0.3514998380829016,0.2724282707253886,0.10113196243523317,0.272340835492228,14.111129533678756,3.6486790803108806,0.1719676165803109,48.11142260362694,58.90972587435233
22,Cold,KD,31.86,0.05266242937853107,5.226326741996233,0.17569491525423728,0.07796657250470809,0.13023446327683616,0.7320056497175141,0.05367090395480226,3.665782956685499,0.3898347457627119,0.8692518832391714,0.18835969868173258,0.05849623352165725,0.4618121468926553,0.38189453860640304,10.877883239171373,0.01137758945386064,0.3392603578154425,0.7689816384180791,0.4007123352165725,0.014114406779661018,0.01576129943502825,0.23057203389830508,8.698504708097929,4.166082391713747,0.18369350282485877,0.06685687382297552,0.0423879472693032,0.1987532956685499,0.017361581920903955,0.053526836158192086,1.4179152542372884,0.01771280602636535,5.8762236346516,0.015395951035781542,8.324718455743879,1.9643775894538604,0.0794256120527307,0.07757862523540489,4.603835216572505,0.0022105461393596986,0.05340677966101695,0.05148728813559322,0.038130414312617704,16.01685781544256,0.1573017890772128,0.07265677966101695,0.2297716572504708,0.05200847457627119,4.726923258003766,0.05163041431261771,18.57439077212806,0.631542372881356,0.3733987758945386,0.11212476459510358,0.29988888888888887,15.034796139359699,3.9537151600753293,0.2171195856873823,50.519647457627116,71.05672128060263
